xdata,sfr_data,bfsfr_data,real_data
0.0,-0.0,-0.0,-0.003078656150394055
0.05,-0.011877399854860825,-0.013682502086526842,-0.0032802460450229915
0.1,-0.02321604348792352,-0.03544248517746886,-0.015180487105056628
0.15,-0.03403683022847357,-0.04623321653331404,-0.026520925641443364
0.2,-0.04435988826859383,-0.06216287804865704,-0.03757819700865449
0.25,-0.054204602598536586,-0.06921731037775303,-0.0481112510886942
0.3,-0.06358964193722354,-0.077921879179362,-0.05880580805388976
0.35,-0.07253298469390597,-0.08345230352382293,-0.06899597213207127
0.4,-0.08105194399576536,-0.09388968916198617,-0.07805822434298827
0.45,-0.08916319181497236,-0.1002748185020696,-0.08667597237916551
0.5,-0.09688278222746635,-0.10781032461035873,-0.09528239584093094
0.55,-0.10422617383464487,-0.12185482263739418,-0.10346617406350127
0.6,-0.11120825137800772,-0.12352881018361277,-0.11092425914488444
0.65,-0.11784334657567008,-0.1279097907572507,-0.11800326311802561
0.7,-0.1241452582087005,-0.13099457900424946,-0.12479521435800409
0.75,-0.13012727148420317,-0.1460052644216648,-0.13123584264363916
0.8,-0.1358021767010653,-0.1511704085456017,-0.13692505360511117
0.85,-0.14118228724345644,-0.15743830793496505,-0.14230425115462672
0.9,-0.14627945692613054,-0.16414671507081613,-0.14741317395014905
0.95,-0.15110509671486944,-0.16403174226723766,-0.15223634268088312
1.0,-0.15567019084443795,-0.1659031896189491,-0.157555575257482
1.05,-0.15998531235572155,-0.17200435721300278,-0.16258782217827372
1.1,-0.16406063807286111,-0.17914861667204288,-0.166993416196496
1.15,-0.1679059630405204,-0.1871632366299562,-0.17114641670225658
1.2,-0.17153071444062853,-0.1883956375847477,-0.1747999117908692
1.25,-0.17494396500733628,-0.19584805416573112,-0.17822971408880822
1.3,-0.1781544459581651,-0.19228238376579984,-0.1814568304887318
1.35,-0.18117055945873037,-0.19905568137073043,-0.1844784734628034
1.4,-0.18400039063778947,-0.19803033202904433,-0.18785889989538312
1.45,-0.1866517191687883,-0.19677094302471254,-0.19103336622135447
1.5,-0.18913203043343127,-0.19982021455058518,-0.19369716366793538
1.55,-0.1914485262823005,-0.20215004223113162,-0.19618207944325813
1.6,-0.19360813540704455,-0.20842482858589695,-0.19869034413640396
1.65,-0.19561752333801738,-0.21080882538696602,-0.20102865964304542
1.7,-0.197483102080872,-0.21105805311091036,-0.2031644870871876
1.75,-0.19921103940507212,-0.21386097402033102,-0.20514603075271196
1.8,-0.20080726779681973,-0.21727998379219013,-0.20710278763876014
1.85,-0.20227749308845125,-0.21954990851991582,-0.20891456422974394
1.9,-0.20362720277595603,-0.2222665747236341,-0.21046625826819496
1.95,-0.2048616740357957,-0.22813426716510954,-0.21188930837403336
2.0,-0.20598598145185176,-0.2270189361229686,-0.21259471676086072
2.05,-0.2070050044629097,-0.22590036509945488,-0.21320167523076575
2.1,-0.20792343454073092,-0.2182102132677085,-0.21430087756179803
2.15,-0.20874578210840936,-0.21678684579335886,-0.21529207070750983
2.2,-0.2094763832083137,-0.21659658642507318,-0.2164362982386069
2.25,-0.21011940592866124,-0.21343755762393818,-0.21747401576634337
2.3,-0.2106788565974037,-0.21814491475127284,-0.21827466204900053
2.35,-0.2111585857517344,-0.21855695985369725,-0.21898257062153412
2.4,-0.21156229389137093,-0.2240160791536918,-0.21854151207709988
2.45,-0.2118935370233226,-0.22564783132921787,-0.21804993026223163
2.5,-0.2121557320056949,-0.22733223231230223,-0.21822890128113515
2.55,-0.21235216169771132,-0.22866730145407715,-0.21833996939532302
2.6,-0.21248597992298457,-0.22654506250298387,-0.21836971621436377
