xdata,sfr_data,bfsfr_data,real_data
0.0,-0.0,-0.0,-0.009162649631978765
0.05,-0.01437790593933883,-0.01186174236340289,-0.00979178103882837
0.1,-0.028308804705521773,-0.01736510337200999,-0.023391843265486694
0.15,-0.04180140833032801,-0.03255711638752562,-0.03652926568796837
0.2,-0.054864343153372984,-0.05125790821221419,-0.04990240978979726
0.25,-0.06750614848902003,-0.06280133190595161,-0.06282035341235812
0.3,-0.07973527538409186,-0.0731793548847607,-0.0770921955517145
0.35,-0.09156008546380984,-0.08944731011574948,-0.09089620305139264
0.4,-0.1029888498634806,-0.10048212341959713,-0.10250023797145746
0.45,-0.11402974824341533,-0.11168555487173952,-0.11368680322758758
0.5,-0.12469086788463173,-0.12060917915227237,-0.12558919052637008
0.55,-0.1349802028630128,-0.13452890481504357,-0.13707256687691677
0.6,-0.144905653299503,-0.1459528833723267,-0.14727989425244709
0.65,-0.15447502468410032,-0.15580388324810748,-0.1571018841494228
0.7,-0.16369602727135282,-0.15735958026076197,-0.1667547930677319
0.75,-0.17257627554517255,-0.15980504519985797,-0.176036231615522
0.8,-0.18112328775076614,-0.16579833516724388,-0.18383318929629375
0.85,-0.18934448549158311,-0.1712436548042971,-0.19129575226384787
0.9,-0.1972471933891855,-0.18068830458472196,-0.1985050516352523
0.95,-0.20483863880400077,-0.18712532141562938,-0.20539499288673396
1.0,-0.21212595161492248,-0.19305527130606795,-0.21405741373049686
1.05,-0.21911616405586862,-0.1996866179599795,-0.22237924418045213
1.1,-0.2258162106072932,-0.2056290108855171,-0.22941717728498268
1.15,-0.23223292794082492,-0.2119837722798091,-0.2361473366329498
1.2,-0.2383730549151899,-0.21575675458058796,-0.241880543949369
1.25,-0.24424323262156944,-0.2142694973601958,-0.24733355210401878
1.3,-0.2498500044766848,-0.22132565943529783,-0.2525448878939461
1.35,-0.25519981636185685,-0.2291795438148669,-0.2574899832212063
1.4,-0.26029901680632717,-0.23169387266772404,-0.2636793327185617
1.45,-0.26515385721325974,-0.24000632958574808,-0.2695897277129835
1.5,-0.26977049212671317,-0.2444523698279772,-0.27437991809584644
1.55,-0.27415497953810436,-0.24494236039346404,-0.27892019830133885
1.6,-0.2783132812305206,-0.24676183311450972,-0.28374372558573946
1.65,-0.2822512631594655,-0.256020291776895,-0.28832125511956636
1.7,-0.2859746958685099,-0.25258821935299525,-0.2925513906199951
1.75,-0.2894892549384032,-0.25521677953739874,-0.2965504081855446
1.8,-0.29280052146827895,-0.2660758967835271,-0.3006568541916177
1.85,-0.29591398258756596,-0.2710255915639449,-0.3045387583339918
1.9,-0.2988350319972465,-0.2779792511657715,-0.30787351127828083
1.95,-0.3015689705391811,-0.2797473454244857,-0.311001706923128
2.0,-0.3041210067922048,-0.2774112489739504,-0.3123195599283215
2.05,-0.30649625769378624,-0.27948369994817407,-0.31347111673573347
2.1,-0.30869974918598025,-0.28451742660679913,-0.3160479553574351
2.15,-0.31073641688455084,-0.2834208957987696,-0.3184410468300952
2.2,-0.31261110677006876,-0.28789070759007823,-0.3213489961147619
2.25,-0.3143285758998843,-0.294131713229406,-0.3240716061589426
2.3,-0.3158934931398814,-0.29923617848592665,-0.32624776125820565
2.35,-0.3173104399149196,-0.3024077234576545,-0.32825561160022326
2.4,-0.3185839109769844,-0.305654546371596,-0.32722989381632483
2.45,-0.3197183151899713,-0.30355014672822056,-0.32609697015019135
2.5,-0.3207179763301557,-0.310583323460771,-0.3268053288495508
2.55,-0.3215871339014063,-0.3106957003269094,-0.3273807762069705
2.6,-0.3223299439641648,-0.30701203738833743,-0.3277824169781506
2.65,-0.3229504799773492,-0.3064666529813904,-0.3280609193873808
2.7,-0.32345273365224486,-0.29805597730156796,-0.32881289343531633
2.75,-0.3238406158175778,-0.29631057131955074,-0.329439760019275
2.8,-0.32411795729489473,-0.3011386685584184,-0.32917951663426226
2.85,-0.32428850978348894,-0.30702451244412765,-0.32881614894215705
2.9,-0.3243559467540697,-0.3074927747361429,-0.3288240842908991
2.95,-0.32432386435040106,-0.31510693220483144,-0.3287283175326467
3.0,-0.3241957822982105,-0.31878312655167107,-0.33001912564236285
3.05,-0.3239751448206178,-0.32781877475477045,-0.33118734213509915
3.1,-0.3236653215594236,-0.3309630460777748,-0.3315355496137496
3.15,-0.32326960850156145,-0.3304818038485665,-0.3317812519466833
3.2,-0.32279122891008266,-0.33007976353634105,-0.3313924907975753
3.25,-0.3222333342590225,-0.32508877759244387,-0.3309178720893203
3.3,-0.32159900517158097,-0.321749377642495,-0.32925962662466435
3.35,-0.32089125236097277,-0.3193563046364587,-0.32754178187590277
3.4,-0.32011301757343774,-0.3184460549409353,-0.3265556539043979
3.45,-0.3192671745327935,-0.3192802946568282,-0.32550196545865573
3.5,-0.31835652988606833,-0.32018848541691275,-0.3245855426665495
3.55,-0.3173838241496636,-0.3168275520945534,-0.323603917880856
3.6,-0.31635173265551636,-0.31832709797593883,-0.32190850680307137
3.65,-0.31526286649688423,-0.31865779518940207,-0.32016519002409694
3.7,-0.31411977347316444,-0.3188475170567762,-0.31858028774838354
3.75,-0.31292493903341717,-0.32275471309115006,-0.3169491049707163
3.8,-0.31168078721807324,-0.32031426795598494,-0.31596904185966534
3.85,-0.31038968159848485,-0.32086197007745815,-0.314935350998609
3.9,-0.30905392621388417,-0.32134466141592194,-0.31490638530151127
3.95,-0.3076757665053522,-0.32206079565607376,-0.3148099320538507
4.0,-0.3062573902464894,-0.3229149442442179,-0.3109501655231677
4.05,-0.3048009284703845,-0.3189387717310336,-0.30709366741536126
4.1,-0.30330845639256976,-0.32238869730822683,-0.3044862778820841
4.15,-0.30178199432960967,-0.3218182086688865,-0.301863777959283
4.2,-0.3002235086130547,-0.31598498101097083,-0.3012803685241989
4.25,-0.29863491249844804,-0.3197862799470128,-0.30064913320822584
4.3,-0.29701806706906325,-0.3076290717612205,-0.2994722267210117
4.35,-0.2953747821341647,-0.30175572446023397,-0.2982604819035027
4.4,-0.2937068171214925,-0.2957929129803512,-0.2962275315284764
4.45,-0.2920158819637102,-0.2949321810342884,-0.2941775271476698
4.5,-0.29030363797865205,-0.2907804365404132,-0.29274567819424013
4.55,-0.2885716987430328,-0.2787840123459329,-0.29128885052250286
4.6,-0.28682163095953894,-0.2819794057004051,-0.2885223751496954
4.65,-0.28505495531697084,-0.2785733828367463,-0.2857571115750202
4.7,-0.2832731473433441,-0.28251631912335745,-0.2829541340874433
4.75,-0.28147763825172817,-0.2894197730538213,-0.28015585899511786
4.8,-0.2796698157786293,-0.28620806894594947,-0.2786010948985849
4.85,-0.2778510250148029,-0.2782239163143954,-0.27703157101111087
4.9,-0.2760225692283203,-0.2723090833024266,-0.2765561045551872
4.95,-0.27418571067974146,-0.27438808332073855,-0.2760488590424126
5.0,-0.2723416714292714,-0.27108532990382644,-0.27480277688479965
5.05,-0.2704916341357661,-0.2643103560337818,-0.27354033161582564
5.1,-0.26863674284749983,-0.26700903300518125,-0.27110107363374897
5.15,-0.2667781037845284,-0.2536766823220483,-0.26866860476403437
5.2,-0.2649167861126182,-0.25344855279774403,-0.26753122349550384
5.25,-0.26305382270858574,-0.2481493166440971,-0.2663797553966504
5.3,-0.2611902109170236,-0.24711049139840552,-0.26416795694202694
5.35,-0.25932691329826874,-0.2458769248573144,-0.2619629108650202
5.4,-0.25746485836760497,-0.24102896610260557,-0.2593236723741566
5.45,-0.25560494132559963,-0.23503809335054235,-0.25670084295369383
5.5,-0.2537480247795299,-0.24056905188030317,-0.2543550711301659
5.55,-0.2518949394558449,-0.23702054054372046,-0.2520226172619424
5.6,-0.25004648490361614,-0.2357674591695103,-0.24954909728529462
5.65,-0.24820343018896673,-0.23206892083093267,-0.24709310984310315
5.7,-0.24636651458039116,-0.23497062511451258,-0.2450284302158874
